text,greeting,track_order,find_by_email,check_return,return_order
Help me return my order please,0,0,0,0,1
Initiate a return for my product!,0,0,0,0,1
Start a return process,0,0,0,0,1
Help me return my order now,0,0,0,0,1
Can I return something I bought asap,0,0,0,0,1
Help me return my order asap,0,0,0,0,1
Can I return something I bought please,0,0,0,0,1
Can I return something I bought.,0,0,0,0,1
Help me return my order,0,0,0,0,1
I want to return an item now,0,0,0,0,1
Initiate a return for my product,0,0,0,0,1
Help me return my order!,0,0,0,0,1
Can I return something I bought now,0,0,0,0,1
Initiate a return for my product,0,0,0,0,1
Can I return something I bought.,0,0,0,0,1
Initiate a return for my product now,0,0,0,0,1
I want to return an item asap,0,0,0,0,1
Help me return my order now,0,0,0,0,1
Help me return my order asap,0,0,0,0,1
I want to return an item!,0,0,0,0,1
Start a return process please,0,0,0,0,1
Initiate a return for my product asap,0,0,0,0,1
Can I return something I bought now,0,0,0,0,1
Can I return something I bought,0,0,0,0,1
I want to return an item,0,0,0,0,1
Can I return something I bought,0,0,0,0,1
I want to return an item!,0,0,0,0,1
Can I return something I bought,0,0,0,0,1
Initiate a return for my product.,0,0,0,0,1
Can I return something I bought now,0,0,0,0,1
Start a return process!,0,0,0,0,1
Initiate a return for my product please,0,0,0,0,1
Can I return something I bought asap,0,0,0,0,1
I want to return an item asap,0,0,0,0,1
Initiate a return for my product,0,0,0,0,1
Help me return my order,0,0,0,0,1
Start a return process please,0,0,0,0,1
Can I return something I bought now,0,0,0,0,1
Can I return something I bought asap,0,0,0,0,1
I want to return an item asap,0,0,0,0,1
Initiate a return for my product.,0,0,0,0,1
I want to return an item.,0,0,0,0,1
Help me return my order asap,0,0,0,0,1
I want to return an item now,0,0,0,0,1
Start a return process now,0,0,0,0,1
Help me return my order now,0,0,0,0,1
Initiate a return for my product please,0,0,0,0,1
I want to return an item,0,0,0,0,1
Help me return my order please,0,0,0,0,1
Start a return process,0,0,0,0,1
Start a return process,0,0,0,0,1
Can I return something I bought!,0,0,0,0,1
Can I return something I bought please,0,0,0,0,1
Help me return my order.,0,0,0,0,1
Initiate a return for my product,0,0,0,0,1
I want to return an item,0,0,0,0,1
I want to return an item!,0,0,0,0,1
Start a return process asap,0,0,0,0,1
I want to return an item now,0,0,0,0,1
Initiate a return for my product,0,0,0,0,1
I want to return an item asap,0,0,0,0,1
I want to return an item.,0,0,0,0,1
Start a return process.,0,0,0,0,1
Initiate a return for my product please,0,0,0,0,1
Initiate a return for my product now,0,0,0,0,1
I want to return an item please,0,0,0,0,1
Help me return my order!,0,0,0,0,1
Start a return process now,0,0,0,0,1
I want to return an item!,0,0,0,0,1
Can I return something I bought now,0,0,0,0,1
Help me return my order,0,0,0,0,1
Help me return my order,0,0,0,0,1
Help me return my order!,0,0,0,0,1
Initiate a return for my product please,0,0,0,0,1
Initiate a return for my product now,0,0,0,0,1
Start a return process asap,0,0,0,0,1
Help me return my order!,0,0,0,0,1
Start a return process.,0,0,0,0,1
Initiate a return for my product asap,0,0,0,0,1
I want to return an item.,0,0,0,0,1
Can I return something I bought.,0,0,0,0,1
Initiate a return for my product please,0,0,0,0,1
Can I return something I bought please,0,0,0,0,1
Help me return my order please,0,0,0,0,1
Can I return something I bought now,0,0,0,0,1
Help me return my order.,0,0,0,0,1
Help me return my order!,0,0,0,0,1
Start a return process asap,0,0,0,0,1
Can I return something I bought!,0,0,0,0,1
Can I return something I bought please,0,0,0,0,1
Can I return something I bought.,0,0,0,0,1
Start a return process.,0,0,0,0,1
Initiate a return for my product.,0,0,0,0,1
Start a return process please,0,0,0,0,1
Initiate a return for my product asap,0,0,0,0,1
I want to return an item.,0,0,0,0,1
Can I return something I bought!,0,0,0,0,1
Initiate a return for my product asap,0,0,0,0,1
Start a return process please,0,0,0,0,1
Initiate a return for my product now,0,0,0,0,1
Help me return my order,0,0,0,0,1
Help me return my order.,0,0,0,0,1
I want to return an item now,0,0,0,0,1
Can I return something I bought.,0,0,0,0,1
I want to return an item.,0,0,0,0,1
Can I return something I bought.,0,0,0,0,1
I want to return an item asap,0,0,0,0,1
Start a return process!,0,0,0,0,1
Start a return process please,0,0,0,0,1
I want to return an item!,0,0,0,0,1
Initiate a return for my product now,0,0,0,0,1
I want to return an item!,0,0,0,0,1
Help me return my order,0,0,0,0,1
Start a return process please,0,0,0,0,1
Help me return my order,0,0,0,0,1
Initiate a return for my product!,0,0,0,0,1
Initiate a return for my product now,0,0,0,0,1
Help me return my order asap,0,0,0,0,1
I want to return an item,0,0,0,0,1
Start a return process!,0,0,0,0,1
Start a return process,0,0,0,0,1
Start a return process please,0,0,0,0,1
I want to return an item,0,0,0,0,1
Can I return something I bought!,0,0,0,0,1
Initiate a return for my product!,0,0,0,0,1
Can I return something I bought now,0,0,0,0,1
Start a return process asap,0,0,0,0,1
I want to return an item,0,0,0,0,1
Can I return something I bought!,0,0,0,0,1
I want to return an item,0,0,0,0,1
Can I return something I bought please,0,0,0,0,1
Start a return process!,0,0,0,0,1
Initiate a return for my product please,0,0,0,0,1
Help me return my order!,0,0,0,0,1
I want to return an item please,0,0,0,0,1
Initiate a return for my product now,0,0,0,0,1
Initiate a return for my product please,0,0,0,0,1
I want to return an item,0,0,0,0,1
Can I return something I bought asap,0,0,0,0,1
Can I return something I bought now,0,0,0,0,1
Start a return process please,0,0,0,0,1
Start a return process now,0,0,0,0,1
Help me return my order please,0,0,0,0,1
Start a return process.,0,0,0,0,1
Start a return process,0,0,0,0,1
I want to return an item please,0,0,0,0,1
I want to return an item please,0,0,0,0,1
Help me return my order now,0,0,0,0,1
Initiate a return for my product asap,0,0,0,0,1
Help me return my order asap,0,0,0,0,1
Help me return my order asap,0,0,0,0,1
Start a return process,0,0,0,0,1
Can I return something I bought now,0,0,0,0,1
Start a return process,0,0,0,0,1
I want to return an item!,0,0,0,0,1
Help me return my order please,0,0,0,0,1
Start a return process,0,0,0,0,1
Can I return something I bought,0,0,0,0,1
Help me return my order.,0,0,0,0,1
Can I return something I bought asap,0,0,0,0,1
Start a return process,0,0,0,0,1
Can I return something I bought!,0,0,0,0,1
I want to return an item please,0,0,0,0,1
Start a return process now,0,0,0,0,1
Initiate a return for my product.,0,0,0,0,1
Give me tracking info and return update!,0,1,0,1,0
I want to know where my order is and if the return is complete please,0,1,0,1,0
Has my order shipped and is the return processed!,0,1,0,1,0
Can you track my order and check the return status!,0,1,0,1,0
I want to know where my order is and if the return is complete,0,1,0,1,0
Track the delivery and also see if I returned it.,0,1,0,1,0
Give me tracking info and return update!,0,1,0,1,0
Track the delivery and also see if I returned it!,0,1,0,1,0
Give me tracking info and return update asap,0,1,0,1,0
Track the delivery and also see if I returned it please,0,1,0,1,0
Can you track my order and check the return status!,0,1,0,1,0
Has my order shipped and is the return processed.,0,1,0,1,0
Track the delivery and also see if I returned it asap,0,1,0,1,0
Has my order shipped and is the return processed!,0,1,0,1,0
Can you track my order and check the return status,0,1,0,1,0
Can you track my order and check the return status asap,0,1,0,1,0
Give me tracking info and return update.,0,1,0,1,0
Can you track my order and check the return status asap,0,1,0,1,0
Can you track my order and check the return status!,0,1,0,1,0
Can you track my order and check the return status asap,0,1,0,1,0
Give me tracking info and return update please,0,1,0,1,0
Track the delivery and also see if I returned it,0,1,0,1,0
I want to know where my order is and if the return is complete!,0,1,0,1,0
I want to know where my order is and if the return is complete asap,0,1,0,1,0
Give me tracking info and return update!,0,1,0,1,0
Can you track my order and check the return status!,0,1,0,1,0
Track the delivery and also see if I returned it please,0,1,0,1,0
Track the delivery and also see if I returned it.,0,1,0,1,0
Give me tracking info and return update now,0,1,0,1,0
Can you track my order and check the return status!,0,1,0,1,0
Can you track my order and check the return status asap,0,1,0,1,0
Can you track my order and check the return status please,0,1,0,1,0
Give me tracking info and return update now,0,1,0,1,0
Can you track my order and check the return status.,0,1,0,1,0
Has my order shipped and is the return processed,0,1,0,1,0
Has my order shipped and is the return processed now,0,1,0,1,0
Track the delivery and also see if I returned it now,0,1,0,1,0
I want to know where my order is and if the return is complete,0,1,0,1,0
Has my order shipped and is the return processed now,0,1,0,1,0
Track the delivery and also see if I returned it.,0,1,0,1,0
Give me tracking info and return update,0,1,0,1,0
Give me tracking info and return update,0,1,0,1,0
Track the delivery and also see if I returned it.,0,1,0,1,0
Give me tracking info and return update!,0,1,0,1,0
Has my order shipped and is the return processed now,0,1,0,1,0
Track the delivery and also see if I returned it now,0,1,0,1,0
Give me tracking info and return update,0,1,0,1,0
Give me tracking info and return update asap,0,1,0,1,0
I want to know where my order is and if the return is complete now,0,1,0,1,0
Has my order shipped and is the return processed please,0,1,0,1,0
I want to know where my order is and if the return is complete now,0,1,0,1,0
I want to know where my order is and if the return is complete now,0,1,0,1,0
Can you track my order and check the return status please,0,1,0,1,0
Give me tracking info and return update.,0,1,0,1,0
Can you track my order and check the return status please,0,1,0,1,0
Track the delivery and also see if I returned it now,0,1,0,1,0
Track the delivery and also see if I returned it asap,0,1,0,1,0
Track the delivery and also see if I returned it asap,0,1,0,1,0
Has my order shipped and is the return processed!,0,1,0,1,0
Has my order shipped and is the return processed.,0,1,0,1,0
Has my order shipped and is the return processed please,0,1,0,1,0
Has my order shipped and is the return processed!,0,1,0,1,0
Has my order shipped and is the return processed.,0,1,0,1,0
Has my order shipped and is the return processed now,0,1,0,1,0
Give me tracking info and return update!,0,1,0,1,0
Can you track my order and check the return status!,0,1,0,1,0
Can you track my order and check the return status asap,0,1,0,1,0
Track the delivery and also see if I returned it,0,1,0,1,0
Has my order shipped and is the return processed asap,0,1,0,1,0
I want to know where my order is and if the return is complete!,0,1,0,1,0
Give me tracking info and return update!,0,1,0,1,0
Can you track my order and check the return status,0,1,0,1,0
Can you track my order and check the return status.,0,1,0,1,0
Can you track my order and check the return status asap,0,1,0,1,0
I want to know where my order is and if the return is complete now,0,1,0,1,0
Can you track my order and check the return status,0,1,0,1,0
Give me tracking info and return update now,0,1,0,1,0
Give me tracking info and return update!,0,1,0,1,0
Can you track my order and check the return status now,0,1,0,1,0
Track the delivery and also see if I returned it asap,0,1,0,1,0
Track the delivery and also see if I returned it now,0,1,0,1,0
Has my order shipped and is the return processed!,0,1,0,1,0
Can you track my order and check the return status now,0,1,0,1,0
I want to know where my order is and if the return is complete,0,1,0,1,0
Give me tracking info and return update,0,1,0,1,0
I want to know where my order is and if the return is complete please,0,1,0,1,0
I want to know where my order is and if the return is complete,0,1,0,1,0
Can you track my order and check the return status!,0,1,0,1,0
I want to know where my order is and if the return is complete now,0,1,0,1,0
I want to know where my order is and if the return is complete asap,0,1,0,1,0
Track the delivery and also see if I returned it please,0,1,0,1,0
I want to know where my order is and if the return is complete asap,0,1,0,1,0
Give me tracking info and return update please,0,1,0,1,0
I want to know where my order is and if the return is complete.,0,1,0,1,0
Give me tracking info and return update please,0,1,0,1,0
Can you track my order and check the return status,0,1,0,1,0
Has my order shipped and is the return processed now,0,1,0,1,0
I want to know where my order is and if the return is complete.,0,1,0,1,0
Can you track my order and check the return status!,0,1,0,1,0
Has my order shipped and is the return processed asap,0,1,0,1,0
Can you track my order and check the return status please,0,1,0,1,0
Can you track my order and check the return status please,0,1,0,1,0
Has my order shipped and is the return processed!,0,1,0,1,0
Track the delivery and also see if I returned it,0,1,0,1,0
Track the delivery and also see if I returned it please,0,1,0,1,0
Has my order shipped and is the return processed please,0,1,0,1,0
Track the delivery and also see if I returned it!,0,1,0,1,0
Track the delivery and also see if I returned it.,0,1,0,1,0
I want to know where my order is and if the return is complete!,0,1,0,1,0
Give me tracking info and return update please,0,1,0,1,0
Give me tracking info and return update.,0,1,0,1,0
Track the delivery and also see if I returned it now,0,1,0,1,0
Has my order shipped and is the return processed please,0,1,0,1,0
Can you track my order and check the return status asap,0,1,0,1,0
Give me tracking info and return update.,0,1,0,1,0
Has my order shipped and is the return processed asap,0,1,0,1,0
Give me tracking info and return update please,0,1,0,1,0
I want to know where my order is and if the return is complete asap,0,1,0,1,0
Can you track my order and check the return status.,0,1,0,1,0
